BirthAtt	BritCol	FH	FemIR_adult	FemIR_youth	GDP	GDPcap	GDPcur	GDPgrowth	GDPppp	GDPpwt	GINI	HDI	IMRus	IMRwdi	LatinAm	Polity	SOVgdpcap	U5MRwdi	_merge	agrEXval	asia	auto_polity	autocracy_mod	autocracy_new	birth	cathol	civil	commie	cty_name	debt	democracy	density	doctors	durable	edgov_undp	edspend_undp	eeur	enroll_undp	exports	fertility	fmr_sov	girls_boys	govrev	healthPRI	healthPUB	healthTOT	hunger_undp	id	id1	illiteracy	infmort_undp	infmort_unicef	islam	kidmort_undp	kidmort_unicef	kidmort_who	life	life_undp	logCMRunicef	logCMRwdi	logCMRwho	logIMRunicef	logIMRus	logIMRwdi	logilliteracy	malnutrition	me_nafr	mideast	newspapers	oecd	polrights	population	poverty	povline	rgdpch	ssafrica	trade	urban	year
	0.0		31.518	15.233	5247515648	878.98	1674212480	6.46		1.36815585E10				87	1.0	0.0	4088	140	3	5.845799E8	0.0	4	1	1	41.48	96.7		0.0	"Ecuador"		0.0	21.564802	0.3484087	0			0.0	101	189928896	6.2	0.0	91.39387						"ECU"	47	25.727	87	87	0.0	140	140.0	133	58.05	58.8	4.9416423	4.9416423	4.890349	4.465908		4.465908	3.247541		0.0	0.0	41.876045	0.0		5970000		35.0	2291.7183	0.0	32.58	39.53	1970
	0.0		30.481	14.547	5576152576	907.02	1601920000	6.26		1.44998656E10					1.0	0.0	4281		3	6.250663E8	0.0	4	1	1		96.7		0.0	"Ecuador"		0.0	22.206944		1			0.0	101	199069200		0.0							"ECU"	47	24.888			0.0												3.2143857		0.0	0.0		0.0		6147770		35.0	2358.557	0.0	39.34	40.104	1971
	0.0	5.0	29.485	13.872	6447040512	1018.45	1874352512	15.62		1.63829965E10					1.0	-5.0	4429		3	9.320633E8	0.0	5	1	1	40.6	96.7	3	0.0	"Ecuador"		0.0	22.866169		0			0.0	101	326293408	6.0	0.0							"ECU"	47	24.096			0.0				58.91								3.182046		0.0	0.0		0.0	7	6330270		35.0	2588.0408	0.0	41.2	40.678	1972
	0.0	5.5	28.545	13.201	7996305408	1226.88	2489160192	24.03		1.99945994E10			95.04		1.0	-5.0	4773		3	1.11557133E9	0.0	5	1	1		96.7	4	0.0	"Ecuador"		0.0	23.542913		1			0.0	101	531902912		0.0		12.81					"ECU"	47	23.314			0.0										4.554298		3.149054		0.0	0.0		0.0	7	6517620		35.0	3067.7761	0.0	46.61	41.252	1973
	0.0	5.5	27.571	12.522	8511698432	1268.53	3710520064	6.45		2.23911547E10					1.0	-5.0	4990		3	1.6250359E9	0.0	5	1	1		96.7	4	0.0	"Ecuador"		0.0	24.237358		2			0.0	101	1123548160		0.0		12.28					"ECU"	47	22.528			0.0												3.114759		0.0	0.0		0.0	7	6709870		35.0	3337.0474	0.0	67.29	41.826	1974
	0.0	5.5	26.578	11.835	8986637312	1301.09	4309600256	5.58	1132	2.41782129E10		0.627			1.0	-5.0	5194		3	1.82221158E9	0.0	5	1	1	39.16	96.7	4	0.0	"Ecuador"		0.0	24.949429	0.35123786	3			0.0	101	973882112	5.64	0.0	93.70183	11.5					"ECU"	47	21.736			0.0			105	60.41				4.65396				3.07897		0.0	0.0	48.21196	0.0	7	6907000		35.0	3500.5376	0.0	58.9	42.4	1975
	0.0	5.0	25.653	11.259	9815653376	1380.74	5316519936	9.22	1224	2.6283817E10					1.0	-5.0	5440		3	2.34970342E9	0.0	5	1	1		96.7	4	0.0	"Ecuador"		0.0	25.678947		4			0.0	101	1257548288		0.0		11.02					"ECU"	47	20.988			0.0												3.0439508		0.0	0.0		0.0	6	7108960		35.0	3697.2803	0.0	52.78	43.32	1976
	0.0	5.0	24.728	10.674	10457079808	1429.41	6655040000	6.53	1308	2.87856947E10					1.0	-5.0	5659		3	1.99087795E9	0.0	5	1	1	38.2	96.7	4	0.0	"Ecuador"		0.0	26.425552	0.63699055	5			0.0	101	1436274048	5.4	0.0		9.89					"ECU"	47	20.247			0.0				61.41								3.0080066		0.0	0.0		0.0	6	7315650		35.0	3934.8103	0.0	52.67	44.24	1977
36.0	0.0	4.5	23.818	10.085	11146299392	1480.88	7653799936	6.59	1463	3.04412631E10			82.36		1.0	-5.0	5874		3	2.06854426E9	0.0	5	1	1		96.7	4	0.0	"Ecuador"		0.0	27.188303		6			0.0	101	1557490560		0.0		9.96					"ECU"	47	19.505			0.0										4.4111		2.9706707		0.0	0.0		0.0	5	7526810		35.0	4044.3777	0.0	48.31	45.16	1978
53.0	0.0	2.0	22.945	9.498	11737346048	1516.05	9358520320	5.3	1694	3.19528571E10					1.0	9.0	5946		3	2.91294899E9	0.0	0	0	0		96.7	2	0.0	"Ecuador"		1.0	27.965792		0			0.0	101	2104232448		0.0		9.86					"ECU"	47	18.794			0.0												2.9335377		0.0	0.0		0.0	2	7742050		35.0	4127.183	0.0	51.27	46.08	1979
41.0	0.0	2.0	22.049	8.91	12313210880	1546.69	11733480448	4.91	1936	3.37670595E10		0.673		64	1.0	9.0	6119	98	3	2.68234752E9	0.0	0	0	0	36.16	96.7	2	0.0	"Ecuador"		1.0	28.756683		1			0.0	101	2480999936	4.98	0.0		12.8					"ECU"	47	18.075		64	0.0		98.0	82	63.26		4.5849676	4.5849676	4.406719	4.158883		4.158883	2.8945298		0.0	0.0	70.0917	0.0	2	7961000		35.0	4241.56	0.0	50.56	47.0	1980
	0.0	2.0	21.243	8.448	12798742528	1564.0	13946479616	3.94	2075	3.4863182E10					1.0	9.0	6300		3	3.52679066E9	0.0	0	0	0		96.7	2	0.0	"Ecuador"		1.0	29.55989		2			0.0	101	2451000064		0.0		11.27					"ECU"	47	17.427			0.0												2.8580208		0.0	0.0		0.0	2	8183360		35.0	4260.253	0.0	42.55	47.84	1981
62.0	0.0	2.0	20.452	7.987	12950716416	1540.14	13845259264	1.19	2125	3.5385008E10			60.5		1.0	9.0	6499		3	2.33509248E9	0.0	0	0	0	34.8	96.7	2	0.0	"Ecuador"		1.0	30.374115		3			0.0	101	2327000064	4.7	0.0		11.06					"ECU"	47	16.796			0.0				64.5						4.1026435		2.8211408		0.0	0.0		0.0	2	8408770		35.0	4208.1074	0.0	44.4	48.68	1982
27.0	0.0	2.0	19.653	7.524	12585378816	1457.18	12700237824	-2.82	1990	3.38986926E10					1.0	9.0	6737		3	1.87221606E9	0.0	0	0	0		96.7	2	0.0	"Ecuador"		1.0	31.197912		4			0.0	101	2348000000		0.0		10.74					"ECU"	47	16.157			0.0												2.7823534		0.0	0.0		0.0	2	8636830		35.0	3924.9	0.0	43.49	49.52	1983
	0.0	2.0	18.853	7.063	13114285056	1478.99	12994599936	4.2	2154	3.476496E10					1.0	8.0	6946		3	2.39520358E9	0.0	0	0	0		96.7	2	0.0	"Ecuador"		1.0	32.029583	1.2442667	5			0.0	101	2620000000		0.0		12.29					"ECU"	47	15.52			0.0												2.7421296		0.0	0.0		0.0	2	8867070		35.0	3920.6816	0.0	45.2	50.36	1984
	0.0	2.5	18.113	6.603	13683810304	1503.88	15957455872	4.34	2259	3.5758694E10		0.694			1.0	8.0	7049		3	2.03579968E9	0.0	0	0	0	32.46	96.7	3	0.0	"Ecuador"		1.0	32.86736		6			0.0	101	2904999936	4.28	0.0	97.331665	17.07					"ECU"	47	14.913			0.0			61	65.53				4.1108737				2.7022333		0.0	0.0	87.92175	0.0	2	9099000		35.0	3929.9587	0.0	47.62	51.2	1985
52.0	0.0	2.5	17.453	6.287	14107703296	1511.74	11266014208	3.1	2439	3.6600119E10					1.0	8.0	7181		3	2.213152E9	0.0	0	0	0		96.7	3	0.0	"Ecuador"		1.0	33.709328		7			0.0	101	2172000000		0.0		13.5					"ECU"	47	14.384			0.0												2.6661165	16.5	0.0	0.0		0.0	2	9332090		35.0	3921.9636	0.0	45.35	51.98	1986
53.0	0.0	2.5	16.804	5.972	13263589376	1386.57	10527279104	-5.98	2417	3.472826E10			49.0		1.0	8.0	7275		3	2.53276032E9	0.0	0	0	0	30.9	96.7	3	0.0	"Ecuador"		1.0	34.553387		8			0.0	101	1928000000	4.0	0.0		13.19					"ECU"	47	13.861			0.0				66.21						3.8918202		2.629079		0.0	0.0		0.0	2	9565760		35.0	3630.4756	0.0	54.35	52.76	1987
	0.0	2.0	16.159	5.656	14658711552	1495.88	10011981824	10.52	2784	3.7983568E10					1.0	9.0	7616		3	3.03132493E9	0.0	0	0	0		96.7	2	0.0	"Ecuador"		1.0	35.397377		9			0.0	101	2192000000		0.0		13.62					"ECU"	47	13.343			0.0												2.590992		0.0	0.0		0.0	2	9799410		35.0	3876.1077	0.0	58.99	53.54	1988
69.0	0.0	2.0	15.524	5.34	14696497152	1464.91	9823320064	0.26	2705	3.7832827E10					1.0	9.0	7741		3	3.576192E9	0.0	0	0	0		96.7	2	0.0	"Ecuador"		1.0	36.23891		10			0.0	101	2353999872		0.0		16.09					"ECU"	47	12.832			0.0												2.551942		0.0	0.0		0.0	2	10032380		35.0	3771.0718	0.0	60.55	54.32	1989
56.0	0.0	2.0	14.893	5.022	15141574656	1475.21	10686045184	3.03	2781	3.8736159E10		0.705	48.05	43	1.0	9.0		57	3	3.81305984E9	0.0	0	0	0	29.34	96.7	2	0.0	"Ecuador"		1.0	37.075565	1.5332229	11			0.0	101	2713999872	3.712	0.0		18.16	2.8	1.53	4.33		"ECU"	47	12.318		43	0.0		57.0	43	66.9		4.0430512	4.0430512	3.7612002	3.7612002	3.8722422	3.7612002	2.5110617		0.0	0.0	79.890884	0.0	2	10264000		35.0	3773.983	0.0	60.12	55.1	1990
	0.0	2.5	14.349	4.806	15901193216	1514.65	11752440832	5.02	2894	4.0344703E10			46.68		1.0	9.0			3	4.8728745E9	0.0	0	0	0		96.7	3	0.0	"Ecuador"		1.0	37.92165		12			0.0	101	2852000000		0.0		15.51	2.9	1.43	4.31		"ECU"	47	11.881			0.0										3.8433158		2.4749405		0.0	0.0	65.53486	0.0	2	10498230		35.0	3843.0005	0.0	61.11	55.86	1991
	0.0	2.5	13.815	4.59	16468217856	1534.06	12655872000	3.57	2947	4.1331634E10			45.31		1.0	9.0			3	3.86575821E9	0.0	0	0	0	28.3	96.7	3	0.0	"Ecuador"		1.0	38.77698		13			0.0	101	3007000064	3.52	0.0	96.70095	15.95	3.1	1.74	4.8		"ECU"	47	11.449			0.0				67.37						3.8135278		2.4379025		0.0	0.0	64.08931	0.0	2	10735020		35.0	3850.1685	0.0	59.22	56.62	1992
	0.0	2.5	13.279	4.373	16802776064	1531.1	14304146432	2.03	3012	4.1985044E10			43.93		1.0	9.0			3	6.2916209E9	0.0	0	0	0		96.7	3	0.0	"Ecuador"		1.0	39.641273		14			0.0	101	2904000000		0.0	96.89442	15.92	2.9	1.62	4.51		"ECU"	47	11.015			0.0										3.7825975		2.399258		0.0	0.0	68.34155	0.0	2	10974290		35.0	3825.7642	0.0	51.71	57.38	1993
64.0	0.0	2.5	12.746	4.157	17528696832	1562.83	16605757440	4.32	3188	4.3503661E10			42.55		1.0	9.0			3	9.7279816E9	0.0	0	0	0		96.7	3	0.0	"Ecuador"		1.0	40.514267		15			0.0	101	3819000064		0.0	96.564804	15.72	2.6	2.55	5.12		"ECU"	47	10.587			0.0										3.7506797		2.3596268		0.0	0.0	72.04014	0.0	2	11215970	35	35.0	3878.7249	0.0	50.42	58.14	1994
	0.0	2.5	12.22	3.942	17939410944	1565.39	17939410944	2.34	3230	4.4495065E10	43.7	0.719	41.17	34	1.0	9.0		43	3	1.32679342E10	0.0	0	0	0	26.32	96.7	3	0.0	"Ecuador"		1.0	41.395752	1.3300174	16			0.0	101	4306999808	3.43	0.0	97.69316		2.1	2.56	4.68		"ECU"	47	10.157		34	0.0		43.0	40	68.06		3.7612002	3.7612002	3.6888795	3.5263605	3.7177098	3.5263605	2.3181632		0.0	0.0	69.80803	0.0	2	11460000		35.0	3882.6409	0.0	58.32	58.9	1995
	0.0	3.0	11.784	3.759	18294822912	1563.93	19039760384	1.98	3306	4.5188674E10			39.97		1.0	9.0			3	1.60299981E10	0.0	0	0	0		96.7	4	0.0	"Ecuador"		1.0	42.255455		17			0.0	101	4899999744		0.0			2.0	2.2	4.18		"ECU"	47	9.802			0.0										3.6881292		2.2825863		0.0	0.0	70.09745	0.0	2	11698000		35.0	3862.9402	0.0	53.91	59.6	1996
	0.0	3.0	11.353	3.577	18913226752	1584.42	19768403968	3.38	3273	4.6497632E10			38.76		1.0	8.0			3	1.94494198E10	0.0	0	0	0	25.0	96.7	3	0.0	"Ecuador"		1.0	43.11877	1.6959872	18	13.0	3.5	0.0	101	5264000000	3.37	0.0			1.8	1.89	3.72		"ECU"	47	9.452			0.0				68.51						3.6573887		2.2462263		0.0	0.0	47.66692	0.0	3	11937000		35.0	3895.2527	0.0	59.0	60.3	1997
	0.0	2.5	10.926	3.395	18990714880	1559.81	19722684416	0.41	3251	4.6720057E10			37.56		1.0	9.0			3	2.05911409E10	0.0	0	0	0		96.7	3	0.0	"Ecuador"		1.0	43.97847		19			0.0	101	4203000064		0.0	97.510605		2.0	1.67	3.63		"ECU"	47	9.098			0.0										3.6259396		2.2080545		0.0	0.0	43.44969	0.0	2	12175000		35.0	3837.3762	0.0	57.29	61.0	1998
	0.0	2.5	10.479	3.212	17610438656	1418.82	18991132672	-7.27	3139	4.2982019E10			36.35		1.0	9.0			3	2.25276846E10	0.0	0	0	0		96.7	3	0.0	"Ecuador"		1.0	44.83456		20			0.0	77	4450999808		0.0						5	"ECU"	47	8.742			0.0			37					3.6109178		3.5931942		2.168139		0.0	0.0		0.0	2	12412000		35.0	3462.9407	0.0	62.9	61.7	1999
	0.0	3.0	10.045	3.03	18021318656	1425.06	13607322624	2.33	3203	4.3852055E10		0.732	35.13	25	1.0	6.0		32	3	1.91428444E10	0.0	0			24.1	96.7	3	0.0	"Ecuador"	106.16		45.679813		0			0.0		4846000128	3.028	0.0							"ECU"	47	8.387	25	27	0.0	32	32.0		69.59	69.5	3.465736	3.465736		3.295837	3.5590556	3.218876	2.126683		0.0	0.0		0.0	3	12646000		35.0	3467.662	0.0	73.23	62.4	2000
	0.0	3.0											34.08		1.0				3		0.0					96.7	3	0.0	"Ecuador"								0.0				0.0							"ECU"	47				0.0										3.5287108				0.0	0.0		0.0	3			35.0		0.0			2001
	0.0	3.0												25	1.0			29	3		0.0					96.7	3	0.0	"Ecuador"								0.0				0.0							"ECU"	47			25	0.0		29.0				3.3672957	3.3672957		3.218876		3.218876			0.0	0.0		0.0	3			35.0		0.0			2002
	1.0				13397974016	455.88	5111620608	9.23		5.1643597E10					0.0				3		0.0		1	1	43.24	6.4		0.0	"Egypt, Arab Rep."		0.0						0.0	101			0.0							"EGY"	48			171	81.0		256.0		48.78		5.5451775			5.1416636					1.0	0.0		0.0		29389000			1757.2424	0.0	38.88		1965
	1.0				13539542016	448.91	5339521024	1.06		5.1730326E10					0.0				3	3.37620644E10	0.0		1	1		6.4		0.0	"Egypt, Arab Rep."		0.0						0.0	101	605211328		0.0							"EGY"	48				81.0														1.0	0.0		0.0		30160640			1715.16	0.0	36.85		1966
	1.0				13624290304	440.63	5579168256	0.63		5.3993972E10					0.0				3	2.86406533E10	0.0		1	1	41.8	6.4		0.0	"Egypt, Arab Rep."		0.0						0.0	101	566115776		0.0							"EGY"	48				81.0				49.72										1.0	0.0		0.0		30919790			1746.2593	0.0	32.41		1967
	1.0				13995065344	442.08	6109112320	2.72		5.8601742E10					0.0				3	2.84885484E10	0.0		1	1		6.4		0.0	"Egypt, Arab Rep."		0.0						0.0	101	621679488		0.0							"EGY"	48				81.0														1.0	0.0		0.0		31657590			1851.1119	0.0	30.19		1968
	1.0				14948486144	461.81	6861743104	6.81		6.1566472E10					0.0				3	3.11179715E10	0.0		1	1		6.4		0.0	"Egypt, Arab Rep."		0.0						0.0	101	745035584		0.0							"EGY"	48				81.0														1.0	0.0		0.0		32369040			1902.0172	0.0	31.72		1969
	1.0		83.225	72.355	15785377792	477.58	7682491904	5.6		6.510073E10				157	0.0	-7.0	4088	235	3	3.5236172E10	0.0	7	1	1	39.76	6.4		0.0	"Egypt, Arab Rep."		0.0	33.20408	0.5270021	18			0.0	101	761709696	5.948	0.0	56.793697						"EGY"	48	68.436	157	157	81.0	235	235.0	222	51.13	52.1	5.4595857	5.4595857	5.4026775	5.056246		5.056246	4.2258987		1.0	0.0	22.539558	0.0		33053000			1969.5862	0.0	32.94	42.2	1970
	1.0		82.465	71.385	16328539136	485.28	8266003456	3.44		6.9438996E10					0.0	-7.0	4281		3	4.1373544E10	0.0	7	1	1		6.4		0.0	"Egypt, Arab Rep."		0.0	33.80142		19			0.0	101	789306880		0.0							"EGY"	48	67.665			81.0												4.214569		1.0	0.0		0.0		33647620			2063.712	0.0	32.68	42.46	1971
	1.0	6.0	81.711	70.418	16659828736	486.38	8763960320	2.03		6.9736243E10					0.0	-7.0	4429		3	3.870206E10	0.0	7	1	1	38.4	6.4	6	0.0	"Egypt, Arab Rep."		0.0	34.409203		20			0.0	101	825181376	5.54	0.0							"EGY"	48	66.899			81.0				52.07								4.203184		1.0	0.0		0.0	6	34252640			2035.9379	0.0	32.48	42.72	1972
	1.0	6.0	80.963	69.452	16777321472	480.92	9616726016	0.71		6.9451088E10					0.0	-7.0	4773		3	5.0504188E10	0.0	7	1	1		6.4	6	0.0	"Egypt, Arab Rep."		0.0	35.045074		21			0.0	101	1116707200		0.0							"EGY"	48	66.138			81.0												4.1917434		1.0	0.0		0.0	6	34885620			1990.8229	0.0	33.14	42.98	1973
	1.0	5.0	80.229	68.485	17194321920	483.52	9015166976	2.49		6.3189201E10					0.0	-7.0	4990		3	7.3257927E10	0.0	7	1	1		6.4	4	0.0	"Egypt, Arab Rep."		0.0	35.723312		22			0.0	101	1515704064		0.0							"EGY"	48	65.394			81.0												4.1804304		1.0	0.0		0.0	6	35560768			1776.9358	0.0	57.76	43.24	1974
	1.0	5.0	79.508	67.515	18731352064	516.17	11437965312	8.94	656	6.1358834E10		0.435			0.0	-7.0	5194		3	5.4027551E10	0.0	7	1	1	38.7	6.4	4	0.0	"Egypt, Arab Rep."		0.0	36.45487	0.53594756	23			0.0	101	1401871872	5.378	0.0	58.504894	38.04					"EGY"	48	64.664		145	81.0		216.0	188	53.27		5.3752785		5.236442	4.9767337			4.1692047		1.0	0.0	30.174433	0.0	6	36289000			1690.8384	0.0	61.46	43.5	1975
	1.0	4.5	78.647	66.316	21471234048	579.04	13360476160	14.63	747	6.9148451E10			139.48		0.0	-6.0	5440		3	4.3483726E10	0.0	6	1	1		6.4	4	0.0	"Egypt, Arab Rep."		0.0	37.249958		24			0.0	101	1521720064		0.0		32.72					"EGY"	48	63.847			81.0										4.937921		4.1564894		1.0	0.0		0.0	5	37080472			1864.8213	0.0	56.27	43.56	1976
93.0	1.0	4.5	77.805	65.123	24227487744	638.5	14636028928	12.84	857	7.7688242E10			132.47		0.0	-6.0	5659		3	5.1157443E10	0.0	6	1	1	38.9	6.4	4	0.0	"Egypt, Arab Rep."		0.0	38.118076		25			0.0	101	1708340736	5.27	0.0		38.84					"EGY"	48	63.049			81.0				54.07						4.8863564		4.1439123		1.0	0.0		0.0	5	37944640			2047.4103	0.0	55.68	43.62	1977
	1.0	5.0	76.981	63.931	25627764736	659.24	14849908736	5.78	969	8.0649208E10					0.0	-6.0	5874		3	3.8777053E10	0.0	6	1	1		6.4	5	0.0	"Egypt, Arab Rep."		0.0	39.052307		26			0.0	101	1737150336		0.0		37.94					"EGY"	48	62.268			81.0												4.131448	15.9	1.0	0.0		0.0	5	38874620			2074.598	0.0	58.76	43.68	1978
	1.0	5.0	76.162	62.732	27175389184	681.86	18150000640	6.04	1135	8.7375684E10					0.0	-6.0	5946		3	4.3265974E10	0.0	6	1	1		6.4	5	0.0	"Egypt, Arab Rep."		0.0	40.03722		27			0.0	101	1839728768		0.0		34.18					"EGY"	48	61.499			81.0												4.119021		1.0	0.0		0.0	5	39855048			2192.3367	0.0	78.06	43.74	1979
	1.0	5.0	75.349	61.518	29896009728	731.4	22912499712	10.01	1360	9.9077923E10		0.482		118	0.0	-6.0	6119	173	3	4.7372694E10	0.0	6	1	1	39.02	6.4	5	0.0	"Egypt, Arab Rep."		0.0	41.061832	1.0653701	28			0.0	101	3046000128	5.144	0.0	63.813427	44.07					"EGY"	48	60.73		118	81.0		173.0	154	55.54		5.1532917	5.1532917	5.0369525	4.7706847		4.7706847	4.1064377		1.0	0.0	41.614677	0.0	5	40875000			2423.9248	0.0	73.38	43.8	1980
	1.0	5.0	74.45	60.162	31018928128	739.68	23405406208	3.76	1465	1.01966856E11					0.0	-5.0	6300		3	5.0345132E10	0.0	5	1	1		6.4	5	0.0	"Egypt, Arab Rep."		0.0	42.12749	1.3637748	29			0.0	101	3232999936		0.0		45.52					"EGY"	48	59.925			81.0												4.093094		1.0	0.0		0.0	5	41935808			2431.4985	0.0	82.18	43.82	1981
	1.0	5.0	73.556	58.79	34092025856	792.18	25592365056	9.91	1592	1.0775466E11					0.0	-5.0	6499		3	4.4329804E10	0.0	5	1	1	39.1	6.4	5	0.0	"Egypt, Arab Rep."		0.0	43.232197	1.365408	30			0.0	101	3120000000	5.06	0.0		43.84					"EGY"	48	59.126			81.0				56.52								4.079671		1.0	0.0		0.0	5	43035488			2503.856	0.0	68.97	43.84	1982
	1.0	5.0	72.667	57.414	36615221248	828.99	28137369600	7.4	1643	1.14781037E11					0.0	-5.0	6737		3	4.8354804E10	0.0	5	1	1		6.4	5	0.0	"Egypt, Arab Rep."		0.0	44.370617		31			0.0	101	3215000064		0.0		43.91					"EGY"	48	58.334			81.0												4.066185		1.0	0.0		0.0	5	44168728			2598.6946	0.0	61.91	43.86	1983
	1.0	4.0	71.792	56.048	38845648896	856.96	30642872320	6.09	1784	1.2167508E11			106.0		0.0	-5.0	6946		3	5.292843E10	0.0	5	1	1		6.4	4	0.0	"Egypt, Arab Rep."		0.0	45.536682		32			0.0	101	3140000000		0.0		41.92					"EGY"	48	57.554			81.0										4.6634393		4.052724		1.0	0.0		0.0	4	45329488			2684.2368	0.0	58.16	43.88	1984
	1.0	4.0	70.926	54.699	41410256896	890.33	34689560576	6.6	2003	1.287535E11		0.532			0.0	-5.0	7049		3	2.22249431E10	0.0	5	1	1	36.7	6.4	4	0.0	"Egypt, Arab Rep."		0.0	46.72359		33			0.0	101	1838000000	4.604	0.0	71.86681	39.32					"EGY"	48	56.78		97	81.0		137.0	126	59.25		4.919981		4.836282	4.574711			4.039184		1.0	0.0	51.23519	0.0	4	46511000			2768.2375	0.0	51.96	43.9	1985
32.0	1.0	4.5	70.013	53.539	42506207232	891.19	35880263680	2.65	2164	1.37072673E11			89.02		0.0	-5.0	7181		3	3.5646013E10	0.0	5	1	1		6.4	4	0.0	"Egypt, Arab Rep."		0.0	47.91385	1.3035518	34			0.0	101	2214000128		0.0		38.69					"EGY"	48	55.995			81.0										4.488861		4.0252624		1.0	0.0		0.0	5	47695840			2873.8916	0.0	41.33	43.94	1986
	1.0	4.5	69.111	52.392	43577118720	891.46	40507932672	2.52	2147	1.45068245E11			84.87		0.0	-5.0	7275		3	2.12082688E10	0.0	5	1	1	35.1	6.4	4	0.0	"Egypt, Arab Rep."		0.0	49.106144		35			0.0	101	2036999936	4.3	0.0		30.07					"EGY"	48	55.22			81.0				61.07						4.4411206		4.0113254		1.0	0.0		0.0	5	48882712			2967.68	0.0	35.32	43.98	1987
35.0	1.0	4.5	68.214	51.248	45887021056	916.45	35044634624	5.3	2339	1.49883191E11			80.92		0.0	-5.0	7616		3	1.98530376E10	0.0	5	1	1		6.4	4	0.0	"Egypt, Arab Rep."		0.0	50.29913		36			0.0	101	2120000000		0.0		30.64					"EGY"	48	54.449			81.0										4.393461		3.9972646	13.4	1.0	0.0		0.0	5	50070272			2993.4568	0.0	52.48	44.02	1988
	1.0	4.5	67.314	50.094	48168693760	939.75	39648440320	4.97	2382	1.59724225E11			77.14		0.0	-5.0	7741		3	2.91593667E10	0.0	5	1	1		6.4	4	0.0	"Egypt, Arab Rep."		0.0	51.491455		37			0.0	101	2564999936		0.0		27.77					"EGY"	48	53.677			81.0										4.345622		3.9829845		1.0	0.0		0.0	5	51257168			3116.1343	0.0	50.24	44.06	1989
	1.0	4.5	66.407	48.923	50915155968	970.89	43130417152	5.7	2509	1.70132586E11		0.574	73.54	76	0.0	-3.0		104	3	2.46263931E10	0.0	4	1	1	31.14	6.4	4	0.0	"Egypt, Arab Rep."		0.0	52.6817	0.75950575	38			0.0	101	2584999936	3.97	0.0	78.12686	22.97	2.5	1.77	4.33		"EGY"	48	52.901		76	81.0		104.0	106	62.8		4.644391	4.644391	4.6634393	4.3307333	4.2978296	4.3307333	3.9684222	10.4	1.0	0.0	45.764847	0.0	5	52442000			3244.2048	0.0	52.76	44.1	1990
37.0	1.0	5.0	65.436	47.751	51464445952	959.85	36970553344	1.08	2503	1.80816937E11			70.1		0.0	-3.0			3	9.5892081E9	0.0	4	1	1		6.4	5	0.0	"Egypt, Arab Rep."		0.0	53.862003		39			0.0	101	3659000064		0.0	81.17397	29.72					"EGY"	48	52.104			81.0										4.2499228		3.9532418		1.0	0.0	44.761982	0.0	5	53616928			3372.3853	0.0	63.61	44.16	1991
45.0	1.0	5.5	64.46	46.567	53746122752	981.13	41856086016	4.43	2648	1.87947237E11			66.82		0.0	-3.0			3	9.4166979E9	0.0	4	1	1	28.5	6.4	6	0.0	"Egypt, Arab Rep."		0.0	55.03048		40			0.0	101	3051000064	3.75	0.0	81.819145	32.65					"EGY"	48	51.306			81.0				63.96						4.2020025		3.9378078		1.0	0.0	44.286163	0.0	5	54780088			3430.9407	0.0	60.86	44.22	1992
	1.0	6.0	63.472	45.375	55294730240	988.65	47196876800	2.88	2727	1.95425239E11			61.86		0.0	-3.0			3	7.1568963E9	0.0	4	1	1		6.4	6	0.0	"Egypt, Arab Rep."		0.0	56.185234		41			0.0	101	3104999936		0.0	80.65481	34.37					"EGY"	48	50.501			81.0										4.1248736		3.921993	9.9	1.0	0.0	44.69906	0.0	6	55929592			3494.1296	0.0	58.39	44.28	1993
	1.0	6.0	62.476	44.187	57477771264	1007.26	51897982976	3.95	2801	2.03861508E11			57.26		0.0	-3.0			3	2.77811732E10	0.0	4	1	1		6.4	6	0.0	"Egypt, Arab Rep."		0.0	57.324356	1.8400018	42			0.0	101	3476000000		0.0	83.945915	36.91					"EGY"	48	49.688			81.0										4.047602		3.9057634		1.0	0.0	47.05282	0.0	6	57063528			3572.536	0.0	51.08	44.34	1994
46.0	1.0	6.0	61.474	43.007	60159246336	1034.02	60159246336	4.67	2955	2.09730568E11	28.9	0.605	52.99	56	0.0	-3.0		71	3	2.11479429E10	0.0	4	1	1	27.18	6.4	6	0.0	"Egypt, Arab Rep."		0.0	58.44593		43			0.0	101	3449999872	3.63	0.0	76.93958	34.77	2.0	1.63	3.67		"EGY"	48	48.872		56	81.0		71.0	87	65.34		4.26268	4.26268	4.465908	4.0253515	3.9701033	4.0253515	3.8892047	16.8	1.0	0.0	40.787212	0.0	6	58180000			3604.8567	0.0	49.95	44.4	1995
	1.0	6.0	60.42	41.849	63173001216	1065.82	67651239936	5.01	3060	2.19278967E11			49.03		0.0	-3.0			3	1.49950659E10	0.0	4	1	1		6.4	6	0.0	"Egypt, Arab Rep."		0.0	59.54292	2.0199926	44			0.0	101	3539000064		0.0	83.10524	27.54					"EGY"	48	48.033			81.0										3.8924322		3.8718884	15.2	1.0	0.0	40.491295	0.0	6	59272000	23		3699.537	0.0	46.14	44.56	1996
